"","n","alpha","maxdepth_factor_screen","maxdepth_factor_select","MSE","Fuzzy","model"
"904",800,0.1,0.08,0.5,6.22824720852687,FALSE,"Longtree"
"905",800,0.1,0.08,0.7,6.22824720852687,TRUE,"Longtree"
"906",800,0.1,0.08,0.7,7.78931458647211,FALSE,"Longtree"
"907",800,0.1,0.2,0.3,29.4096896210656,TRUE,"Longtree"
"908",800,0.1,0.2,0.3,14.7283563648201,FALSE,"Longtree"
"909",800,0.1,0.2,0.5,29.4096896210656,TRUE,"Longtree"
"910",800,0.1,0.2,0.5,6.22824720852687,FALSE,"Longtree"
"911",800,0.1,0.2,0.7,6.22824720852687,TRUE,"Longtree"
"912",800,0.1,0.2,0.7,7.78931458647211,FALSE,"Longtree"
"913",800,0.2,0.02,0.3,385.790659104026,TRUE,"Longtree"
"914",800,0.2,0.02,0.3,129.124154932454,FALSE,"Longtree"
"915",800,0.2,0.02,0.5,385.790659104026,TRUE,"Longtree"
"916",800,0.2,0.02,0.5,129.124154932454,FALSE,"Longtree"
"917",800,0.2,0.02,0.7,64.4461831043469,TRUE,"Longtree"
"918",800,0.2,0.02,0.7,37.435383191743,FALSE,"Longtree"
"919",800,0.2,0.04,0.3,64.4461831043469,TRUE,"Longtree"
"920",800,0.2,0.04,0.3,109.993764812431,FALSE,"Longtree"
"921",800,0.2,0.04,0.5,29.4096896210656,TRUE,"Longtree"
"922",800,0.2,0.04,0.5,109.993764812431,FALSE,"Longtree"
"923",800,0.2,0.04,0.7,29.4096896210656,TRUE,"Longtree"
"924",800,0.2,0.04,0.7,15.083164769099,FALSE,"Longtree"
"925",800,0.2,0.08,0.3,29.4096896210656,TRUE,"Longtree"
"926",800,0.2,0.08,0.3,15.083164769099,FALSE,"Longtree"
"927",800,0.2,0.08,0.5,6.22824720852687,TRUE,"Longtree"
"928",800,0.2,0.08,0.5,6.22824720852687,FALSE,"Longtree"
"929",800,0.2,0.08,0.7,6.22824720852687,TRUE,"Longtree"
"930",800,0.2,0.08,0.7,9.23797701320485,FALSE,"Longtree"
"931",800,0.2,0.2,0.3,29.4096896210656,TRUE,"Longtree"
"932",800,0.2,0.2,0.3,15.083164769099,FALSE,"Longtree"
"933",800,0.2,0.2,0.5,6.22824720852687,TRUE,"Longtree"
"934",800,0.2,0.2,0.5,6.22824720852687,FALSE,"Longtree"
"935",800,0.2,0.2,0.7,6.22824720852687,TRUE,"Longtree"
"936",800,0.2,0.2,0.7,9.23797701320485,FALSE,"Longtree"
"937",800,0.3,0.02,0.3,385.790659104026,TRUE,"Longtree"
"938",800,0.3,0.02,0.3,129.124154932454,FALSE,"Longtree"
"939",800,0.3,0.02,0.5,385.790659104026,TRUE,"Longtree"
"940",800,0.3,0.02,0.5,129.124154932454,FALSE,"Longtree"
"941",800,0.3,0.02,0.7,64.4461831043469,TRUE,"Longtree"
"942",800,0.3,0.02,0.7,37.435383191743,FALSE,"Longtree"
"943",800,0.3,0.04,0.3,64.4461831043469,TRUE,"Longtree"
"944",800,0.3,0.04,0.3,109.993764812431,FALSE,"Longtree"
"945",800,0.3,0.04,0.5,29.5050578969068,TRUE,"Longtree"
"946",800,0.3,0.04,0.5,109.993764812431,FALSE,"Longtree"
"947",800,0.3,0.04,0.7,29.5050578969068,TRUE,"Longtree"
"948",800,0.3,0.04,0.7,15.083164769099,FALSE,"Longtree"
"949",800,0.3,0.08,0.3,29.5050578969068,TRUE,"Longtree"
"950",800,0.3,0.08,0.3,6.22824720852687,FALSE,"Longtree"
"951",800,0.3,0.08,0.5,6.22824720852687,TRUE,"Longtree"
"952",800,0.3,0.08,0.5,12.3301736017013,FALSE,"Longtree"
"953",800,0.3,0.08,0.7,7.49293398894023,TRUE,"Longtree"
"954",800,0.3,0.08,0.7,12.3301736017013,FALSE,"Longtree"
"955",800,0.3,0.2,0.3,29.5050578969068,TRUE,"Longtree"
"956",800,0.3,0.2,0.3,6.22824720852687,FALSE,"Longtree"
"957",800,0.3,0.2,0.5,6.22824720852687,TRUE,"Longtree"
"958",800,0.3,0.2,0.5,12.3301736017013,FALSE,"Longtree"
"959",800,0.3,0.2,0.7,7.49293398894023,TRUE,"Longtree"
"960",800,0.3,0.2,0.7,12.3301736017013,FALSE,"Longtree"
"961",900,0.01,0.02,0.3,389.300912750208,TRUE,"Longtree"
"962",900,0.01,0.02,0.3,127.439212359016,FALSE,"Longtree"
"963",900,0.01,0.02,0.5,389.300912750208,TRUE,"Longtree"
"964",900,0.01,0.02,0.5,127.439212359016,FALSE,"Longtree"
"965",900,0.01,0.02,0.7,64.6842999815306,TRUE,"Longtree"
"966",900,0.01,0.02,0.7,38.2411925244822,FALSE,"Longtree"
"967",900,0.01,0.04,0.3,64.6842999815306,TRUE,"Longtree"
"968",900,0.01,0.04,0.3,110.623017957574,FALSE,"Longtree"
"969",900,0.01,0.04,0.5,50.8106539810577,TRUE,"Longtree"
"970",900,0.01,0.04,0.5,15.3383416074031,FALSE,"Longtree"
"971",900,0.01,0.04,0.7,29.9413762043484,TRUE,"Longtree"
"972",900,0.01,0.04,0.7,7.32989872425575,FALSE,"Longtree"
"973",900,0.01,0.08,0.3,64.6842999815306,TRUE,"Longtree"
"974",900,0.01,0.08,0.3,13.6803169983416,FALSE,"Longtree"
"975",900,0.01,0.08,0.5,29.9413762043484,TRUE,"Longtree"
"976",900,0.01,0.08,0.5,7.32989872425575,FALSE,"Longtree"
"977",900,0.01,0.08,0.7,7.69120911268374,TRUE,"Longtree"
"978",900,0.01,0.08,0.7,7.15266414438957,FALSE,"Longtree"
"979",900,0.01,0.2,0.3,64.6842999815306,TRUE,"Longtree"
"980",900,0.01,0.2,0.3,13.6803169983416,FALSE,"Longtree"
"981",900,0.01,0.2,0.5,29.9413762043484,TRUE,"Longtree"
"982",900,0.01,0.2,0.5,7.32989872425575,FALSE,"Longtree"
"983",900,0.01,0.2,0.7,7.69120911268374,TRUE,"Longtree"
"984",900,0.01,0.2,0.7,7.15266414438957,FALSE,"Longtree"
"985",900,0.05,0.02,0.3,389.300912750208,TRUE,"Longtree"
"986",900,0.05,0.02,0.3,127.439212359016,FALSE,"Longtree"
"987",900,0.05,0.02,0.5,389.300912750208,TRUE,"Longtree"
"988",900,0.05,0.02,0.5,127.439212359016,FALSE,"Longtree"
"989",900,0.05,0.02,0.7,64.6842999815306,TRUE,"Longtree"
"990",900,0.05,0.02,0.7,38.2411925244822,FALSE,"Longtree"
"991",900,0.05,0.04,0.3,64.6842999815306,TRUE,"Longtree"
"992",900,0.05,0.04,0.3,110.623017957574,FALSE,"Longtree"
"993",900,0.05,0.04,0.5,50.8106539810577,TRUE,"Longtree"
"994",900,0.05,0.04,0.5,15.2673106506296,FALSE,"Longtree"
"995",900,0.05,0.04,0.7,29.8479537978645,TRUE,"Longtree"
"996",900,0.05,0.04,0.7,7.32989872425575,FALSE,"Longtree"
"997",900,0.05,0.08,0.3,29.8479537978645,TRUE,"Longtree"
"998",900,0.05,0.08,0.3,7.32989872425575,FALSE,"Longtree"
"999",900,0.05,0.08,0.5,8.45381950808341,TRUE,"Longtree"
"1000",900,0.05,0.08,0.5,9.55479435212781,FALSE,"Longtree"
"1001",900,0.05,0.08,0.7,7.61684512720079,TRUE,"Longtree"
"1002",900,0.05,0.08,0.7,10.6813716549986,FALSE,"Longtree"
"1003",900,0.05,0.2,0.3,29.8479537978645,TRUE,"Longtree"
"1004",900,0.05,0.2,0.3,7.32989872425575,FALSE,"Longtree"
"1005",900,0.05,0.2,0.5,8.45381950808341,TRUE,"Longtree"
"1006",900,0.05,0.2,0.5,9.55479435212781,FALSE,"Longtree"
"1007",900,0.05,0.2,0.7,7.61684512720079,TRUE,"Longtree"
"1008",900,0.05,0.2,0.7,10.6813716549986,FALSE,"Longtree"
"1009",900,0.1,0.02,0.3,389.300912750208,TRUE,"Longtree"
"1010",900,0.1,0.02,0.3,127.439212359016,FALSE,"Longtree"
"1011",900,0.1,0.02,0.5,389.300912750208,TRUE,"Longtree"
"1012",900,0.1,0.02,0.5,127.439212359016,FALSE,"Longtree"
"1013",900,0.1,0.02,0.7,64.6842999815306,TRUE,"Longtree"
"1014",900,0.1,0.02,0.7,38.2411925244822,FALSE,"Longtree"
"1015",900,0.1,0.04,0.3,64.6842999815306,TRUE,"Longtree"
"1016",900,0.1,0.04,0.3,110.623017957574,FALSE,"Longtree"
"1017",900,0.1,0.04,0.5,50.8106539810577,TRUE,"Longtree"
"1018",900,0.1,0.04,0.5,15.2673106506296,FALSE,"Longtree"
"1019",900,0.1,0.04,0.7,29.5521748506908,TRUE,"Longtree"
"1020",900,0.1,0.04,0.7,7.32989872425575,FALSE,"Longtree"
"1021",900,0.1,0.08,0.3,29.9322592772822,TRUE,"Longtree"
"1022",900,0.1,0.08,0.3,7.32989872425575,FALSE,"Longtree"
"1023",900,0.1,0.08,0.5,8.54578352763684,TRUE,"Longtree"
"1024",900,0.1,0.08,0.5,28.965957764146,FALSE,"Longtree"
"1025",900,0.1,0.08,0.7,8.54578352763684,TRUE,"Longtree"
"1026",900,0.1,0.08,0.7,28.965957764146,FALSE,"Longtree"
"1027",900,0.1,0.2,0.3,29.9322592772822,TRUE,"Longtree"
"1028",900,0.1,0.2,0.3,7.32989872425575,FALSE,"Longtree"
"1029",900,0.1,0.2,0.5,8.54578352763684,TRUE,"Longtree"
"1030",900,0.1,0.2,0.5,28.965957764146,FALSE,"Longtree"
"1031",900,0.1,0.2,0.7,8.54578352763684,TRUE,"Longtree"
"1032",900,0.1,0.2,0.7,28.965957764146,FALSE,"Longtree"
"1033",900,0.2,0.02,0.3,389.300912750208,TRUE,"Longtree"
"1034",900,0.2,0.02,0.3,127.439212359016,FALSE,"Longtree"
"1035",900,0.2,0.02,0.5,389.300912750208,TRUE,"Longtree"
"1036",900,0.2,0.02,0.5,127.439212359016,FALSE,"Longtree"
"1037",900,0.2,0.02,0.7,64.6842999815306,TRUE,"Longtree"
"1038",900,0.2,0.02,0.7,38.2411925244822,FALSE,"Longtree"
"1039",900,0.2,0.04,0.3,64.6842999815306,TRUE,"Longtree"
"1040",900,0.2,0.04,0.3,112.360958086174,FALSE,"Longtree"
"1041",900,0.2,0.04,0.5,29.5521748506908,TRUE,"Longtree"
"1042",900,0.2,0.04,0.5,15.2673106506296,FALSE,"Longtree"
"1043",900,0.2,0.04,0.7,7.15266414438957,TRUE,"Longtree"
"1044",900,0.2,0.04,0.7,7.32989872425575,FALSE,"Longtree"
"1045",900,0.2,0.08,0.3,8.46451325872643,TRUE,"Longtree"
"1046",900,0.2,0.08,0.3,7.43445727026067,FALSE,"Longtree"
"1047",900,0.2,0.08,0.5,9.84058358710526,TRUE,"Longtree"
"1048",900,0.2,0.08,0.5,11.6585471341995,FALSE,"Longtree"
"1049",900,0.2,0.08,0.7,9.84058358710526,TRUE,"Longtree"
"1050",900,0.2,0.08,0.7,11.6585471341995,FALSE,"Longtree"
"1051",900,0.2,0.2,0.3,8.46451325872643,TRUE,"Longtree"
"1052",900,0.2,0.2,0.3,7.43445727026067,FALSE,"Longtree"
"1053",900,0.2,0.2,0.5,9.84058358710526,TRUE,"Longtree"
"1054",900,0.2,0.2,0.5,11.6585471341995,FALSE,"Longtree"
"1055",900,0.2,0.2,0.7,9.84058358710526,TRUE,"Longtree"
"1056",900,0.2,0.2,0.7,11.6585471341995,FALSE,"Longtree"
"1057",900,0.3,0.02,0.3,389.300912750208,TRUE,"Longtree"
"1058",900,0.3,0.02,0.3,127.439212359016,FALSE,"Longtree"
"1059",900,0.3,0.02,0.5,389.300912750208,TRUE,"Longtree"
"1060",900,0.3,0.02,0.5,127.439212359016,FALSE,"Longtree"
"1061",900,0.3,0.02,0.7,64.6842999815306,TRUE,"Longtree"
"1062",900,0.3,0.02,0.7,38.2411925244822,FALSE,"Longtree"
"1063",900,0.3,0.04,0.3,64.6842999815306,TRUE,"Longtree"
"1064",900,0.3,0.04,0.3,113.053669840251,FALSE,"Longtree"
"1065",900,0.3,0.04,0.5,29.5521748506908,TRUE,"Longtree"
"1066",900,0.3,0.04,0.5,13.661563585426,FALSE,"Longtree"
"1067",900,0.3,0.04,0.7,7.15266414438957,TRUE,"Longtree"
"1068",900,0.3,0.04,0.7,7.20051612701852,FALSE,"Longtree"
"1069",900,0.3,0.08,0.3,9.4786685300768,TRUE,"Longtree"
"1070",900,0.3,0.08,0.3,7.98001114432682,FALSE,"Longtree"
"1071",900,0.3,0.08,0.5,9.4786685300768,TRUE,"Longtree"
"1072",900,0.3,0.08,0.5,11.6585471341995,FALSE,"Longtree"
"1073",900,0.3,0.08,0.7,9.4786685300768,TRUE,"Longtree"
"1074",900,0.3,0.08,0.7,11.6585471341995,FALSE,"Longtree"
"1075",900,0.3,0.2,0.3,9.4786685300768,TRUE,"Longtree"
"1076",900,0.3,0.2,0.3,7.98001114432682,FALSE,"Longtree"
"1077",900,0.3,0.2,0.5,9.4786685300768,TRUE,"Longtree"
"1078",900,0.3,0.2,0.5,11.6585471341995,FALSE,"Longtree"
"1079",900,0.3,0.2,0.7,9.4786685300768,TRUE,"Longtree"
"1080",900,0.3,0.2,0.7,11.6585471341995,FALSE,"Longtree"
"1081",1000,0.01,0.02,0.3,388.729035012661,TRUE,"Longtree"
"1082",1000,0.01,0.02,0.3,127.094656001952,FALSE,"Longtree"
"1083",1000,0.01,0.02,0.5,388.729035012661,TRUE,"Longtree"
"1084",1000,0.01,0.02,0.5,127.094656001952,FALSE,"Longtree"
"1085",1000,0.01,0.02,0.7,68.0273692939405,TRUE,"Longtree"
"1086",1000,0.01,0.02,0.7,38.9536986625124,FALSE,"Longtree"
"1087",1000,0.01,0.04,0.3,68.0273692939405,TRUE,"Longtree"
"1088",1000,0.01,0.04,0.3,105.259883958097,FALSE,"Longtree"
"1089",1000,0.01,0.04,0.5,54.3245098932695,TRUE,"Longtree"
"1090",1000,0.01,0.04,0.5,105.259883958097,FALSE,"Longtree"
"1091",1000,0.01,0.04,0.7,30.2361682160395,TRUE,"Longtree"
"1092",1000,0.01,0.04,0.7,14.8004606900325,FALSE,"Longtree"
"1093",1000,0.01,0.08,0.3,68.0273692939405,TRUE,"Longtree"
"1094",1000,0.01,0.08,0.3,14.8004606900325,FALSE,"Longtree"
"1095",1000,0.01,0.08,0.5,30.2361682160395,TRUE,"Longtree"
"1096",1000,0.01,0.08,0.5,7.49449438909266,FALSE,"Longtree"
"1097",1000,0.01,0.08,0.7,6.67807923412385,TRUE,"Longtree"
"1098",1000,0.01,0.08,0.7,7.49449438909266,FALSE,"Longtree"
"1099",1000,0.01,0.2,0.3,68.0273692939405,TRUE,"Longtree"
"1100",1000,0.01,0.2,0.3,14.8004606900325,FALSE,"Longtree"
"1101",1000,0.01,0.2,0.5,30.2361682160395,TRUE,"Longtree"
"1102",1000,0.01,0.2,0.5,7.49449438909266,FALSE,"Longtree"
"1103",1000,0.01,0.2,0.7,6.67807923412385,TRUE,"Longtree"
"1104",1000,0.01,0.2,0.7,7.49449438909266,FALSE,"Longtree"
"1105",1000,0.05,0.02,0.3,388.729035012661,TRUE,"Longtree"
"1106",1000,0.05,0.02,0.3,127.094656001952,FALSE,"Longtree"
"1107",1000,0.05,0.02,0.5,388.729035012661,TRUE,"Longtree"
"1108",1000,0.05,0.02,0.5,127.094656001952,FALSE,"Longtree"
"1109",1000,0.05,0.02,0.7,68.0273692939405,TRUE,"Longtree"
"1110",1000,0.05,0.02,0.7,38.9536986625124,FALSE,"Longtree"
"1111",1000,0.05,0.04,0.3,68.0273692939405,TRUE,"Longtree"
"1112",1000,0.05,0.04,0.3,105.259883958097,FALSE,"Longtree"
"1113",1000,0.05,0.04,0.5,54.3245098932695,TRUE,"Longtree"
"1114",1000,0.05,0.04,0.5,105.259883958097,FALSE,"Longtree"
"1115",1000,0.05,0.04,0.7,29.2878046962152,TRUE,"Longtree"
"1116",1000,0.05,0.04,0.7,14.8004606900325,FALSE,"Longtree"
"1117",1000,0.05,0.08,0.3,54.3245098932695,TRUE,"Longtree"
"1118",1000,0.05,0.08,0.3,14.8004606900325,FALSE,"Longtree"
"1119",1000,0.05,0.08,0.5,6.67807923412385,TRUE,"Longtree"
"1120",1000,0.05,0.08,0.5,7.49449438909266,FALSE,"Longtree"
"1121",1000,0.05,0.08,0.7,6.67807923412385,TRUE,"Longtree"
"1122",1000,0.05,0.08,0.7,7.11563026745524,FALSE,"Longtree"
"1123",1000,0.05,0.2,0.3,54.3245098932695,TRUE,"Longtree"
"1124",1000,0.05,0.2,0.3,14.8004606900325,FALSE,"Longtree"
"1125",1000,0.05,0.2,0.5,6.67807923412385,TRUE,"Longtree"
"1126",1000,0.05,0.2,0.5,7.49449438909266,FALSE,"Longtree"
"1127",1000,0.05,0.2,0.7,6.67807923412385,TRUE,"Longtree"
"1128",1000,0.05,0.2,0.7,7.11563026745524,FALSE,"Longtree"
"1129",1000,0.1,0.02,0.3,388.729035012661,TRUE,"Longtree"
"1130",1000,0.1,0.02,0.3,127.094656001952,FALSE,"Longtree"
"1131",1000,0.1,0.02,0.5,388.729035012661,TRUE,"Longtree"
"1132",1000,0.1,0.02,0.5,127.094656001952,FALSE,"Longtree"
"1133",1000,0.1,0.02,0.7,68.0273692939405,TRUE,"Longtree"
"1134",1000,0.1,0.02,0.7,38.9536986625124,FALSE,"Longtree"
"1135",1000,0.1,0.04,0.3,68.0273692939405,TRUE,"Longtree"
"1136",1000,0.1,0.04,0.3,105.259883958097,FALSE,"Longtree"
"1137",1000,0.1,0.04,0.5,54.3245098932695,TRUE,"Longtree"
"1138",1000,0.1,0.04,0.5,105.259883958097,FALSE,"Longtree"
"1139",1000,0.1,0.04,0.7,29.1457356076857,TRUE,"Longtree"
"1140",1000,0.1,0.04,0.7,14.8004606900325,FALSE,"Longtree"
"1141",1000,0.1,0.08,0.3,29.1457356076857,TRUE,"Longtree"
"1142",1000,0.1,0.08,0.3,14.8004606900325,FALSE,"Longtree"
"1143",1000,0.1,0.08,0.5,7.06868766960089,TRUE,"Longtree"
"1144",1000,0.1,0.08,0.5,7.49449438909266,FALSE,"Longtree"
"1145",1000,0.1,0.08,0.7,7.06868766960089,TRUE,"Longtree"
"1146",1000,0.1,0.08,0.7,8.55593255021371,FALSE,"Longtree"
"1147",1000,0.1,0.2,0.3,29.1457356076857,TRUE,"Longtree"
"1148",1000,0.1,0.2,0.3,14.8004606900325,FALSE,"Longtree"
"1149",1000,0.1,0.2,0.5,7.06868766960089,TRUE,"Longtree"
"1150",1000,0.1,0.2,0.5,7.49449438909266,FALSE,"Longtree"
"1151",1000,0.1,0.2,0.7,7.06868766960089,TRUE,"Longtree"
"1152",1000,0.1,0.2,0.7,8.55593255021371,FALSE,"Longtree"
"1153",1000,0.2,0.02,0.3,388.729035012661,TRUE,"Longtree"
"1154",1000,0.2,0.02,0.3,127.094656001952,FALSE,"Longtree"
"1155",1000,0.2,0.02,0.5,68.0273692939405,TRUE,"Longtree"
"1156",1000,0.2,0.02,0.5,127.094656001952,FALSE,"Longtree"
"1157",1000,0.2,0.02,0.7,38.9536986625124,TRUE,"Longtree"
"1158",1000,0.2,0.02,0.7,38.9536986625124,FALSE,"Longtree"
"1159",1000,0.2,0.04,0.3,68.0273692939405,TRUE,"Longtree"
"1160",1000,0.2,0.04,0.3,105.261392927452,FALSE,"Longtree"
"1161",1000,0.2,0.04,0.5,29.557066344466,TRUE,"Longtree"
"1162",1000,0.2,0.04,0.5,14.8004606900325,FALSE,"Longtree"
"1163",1000,0.2,0.04,0.7,7.49449438909266,TRUE,"Longtree"
"1164",1000,0.2,0.04,0.7,7.49449438909266,FALSE,"Longtree"
"1165",1000,0.2,0.08,0.3,7.06868766960089,TRUE,"Longtree"
"1166",1000,0.2,0.08,0.3,7.49449438909266,FALSE,"Longtree"
"1167",1000,0.2,0.08,0.5,8.07042537999899,TRUE,"Longtree"
"1168",1000,0.2,0.08,0.5,11.3823569400648,FALSE,"Longtree"
"1169",1000,0.2,0.08,0.7,8.07042537999899,TRUE,"Longtree"
"1170",1000,0.2,0.08,0.7,10.7087462085025,FALSE,"Longtree"
"1171",1000,0.2,0.2,0.3,7.06868766960089,TRUE,"Longtree"
"1172",1000,0.2,0.2,0.3,7.49449438909266,FALSE,"Longtree"
"1173",1000,0.2,0.2,0.5,8.07042537999899,TRUE,"Longtree"
"1174",1000,0.2,0.2,0.5,11.3823569400648,FALSE,"Longtree"
"1175",1000,0.2,0.2,0.7,8.07042537999899,TRUE,"Longtree"
"1176",1000,0.2,0.2,0.7,10.7087462085025,FALSE,"Longtree"
"1177",1000,0.3,0.02,0.3,388.729035012661,TRUE,"Longtree"
"1178",1000,0.3,0.02,0.3,127.094656001952,FALSE,"Longtree"
"1179",1000,0.3,0.02,0.5,68.0273692939405,TRUE,"Longtree"
"1180",1000,0.3,0.02,0.5,127.094656001952,FALSE,"Longtree"
"1181",1000,0.3,0.02,0.7,38.9536986625124,TRUE,"Longtree"
"1182",1000,0.3,0.02,0.7,38.9536986625124,FALSE,"Longtree"
"1183",1000,0.3,0.04,0.3,68.0273692939405,TRUE,"Longtree"
"1184",1000,0.3,0.04,0.3,107.496211655332,FALSE,"Longtree"
"1185",1000,0.3,0.04,0.5,29.7153359011467,TRUE,"Longtree"
"1186",1000,0.3,0.04,0.5,14.8004606900325,FALSE,"Longtree"
"1187",1000,0.3,0.04,0.7,7.49449438909266,TRUE,"Longtree"
"1188",1000,0.3,0.04,0.7,7.49449438909266,FALSE,"Longtree"
"1189",1000,0.3,0.08,0.3,8.36933943144059,TRUE,"Longtree"
"1190",1000,0.3,0.08,0.3,5.95359854819475,FALSE,"Longtree"
"1191",1000,0.3,0.08,0.5,9.10527010450373,TRUE,"Longtree"
"1192",1000,0.3,0.08,0.5,10.5289986421395,FALSE,"Longtree"
"1193",1000,0.3,0.08,0.7,9.10527010450373,TRUE,"Longtree"
"1194",1000,0.3,0.08,0.7,11.4547351577048,FALSE,"Longtree"
"1195",1000,0.3,0.2,0.3,8.36933943144059,TRUE,"Longtree"
"1196",1000,0.3,0.2,0.3,5.95359854819475,FALSE,"Longtree"
"1197",1000,0.3,0.2,0.5,9.10527010450373,TRUE,"Longtree"
"1198",1000,0.3,0.2,0.5,10.5289986421395,FALSE,"Longtree"
"1199",1000,0.3,0.2,0.7,9.10527010450373,TRUE,"Longtree"
"1200",1000,0.3,0.2,0.7,11.4547351577048,FALSE,"Longtree"
